,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
0,CHEMBL260397,Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4nc3-c3ccccc3)cc2)CC1,50000.0,inactive,511.6290000000002,6.8562000000000065,1.0,6.0,50000.0,4.301029995663981
2,CHEMBL178397,Cc1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]c1=O,20000.0,inactive,491.5950000000002,4.892420000000004,2.0,5.0,20000.0,4.698970004336019
3,CHEMBL178468,CC(C)Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)nc1O,20000.0,inactive,533.6760000000004,6.607100000000009,2.0,7.0,20000.0,4.698970004336019
4,CHEMBL359864,Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CC1,50000.0,inactive,510.6410000000002,7.461200000000007,1.0,5.0,50000.0,4.301029995663981
5,CHEMBL178349,Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3cc4ccccc4nc3-c3ccccc3)cc2)CC1,50000.0,inactive,510.6410000000002,7.461200000000007,1.0,5.0,50000.0,4.301029995663981
6,CHEMBL255212,N#Cc1cnc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)c1,50000.0,inactive,485.5910000000002,5.7673800000000055,1.0,5.0,50000.0,4.301029995663981
7,CHEMBL360333,N#Cc1cnc(-c2ccc(CNCc3ccc(-c4csnn4)cc3)cc2)c(-c2ccccc2)c1,50000.0,inactive,459.5780000000001,6.095580000000004,1.0,6.0,50000.0,4.301029995663981
8,CHEMBL368010,N#Cc1cnc(-c2ccc(CN3CCC(c4nc5cc(F)ccc5[nH]4)CC3)cc2)c(-c2ccccc2)c1,50000.0,inactive,487.58200000000016,6.682280000000006,1.0,4.0,50000.0,4.301029995663981
9,CHEMBL181927,Cc1ccc2[nH]c(C3CCN(Cc4ccc(-c5ncc(C#N)cc5-c5ccccc5)cc4)CC3)nc2c1,50000.0,inactive,483.61900000000026,6.851600000000007,1.0,4.0,50000.0,4.301029995663981
10,CHEMBL369094,N#Cc1cnc(-c2ccc(CN3CCC(c4nc5ccccc5[nH]4)CC3)cc2)c(-c2ccccc2)c1,50000.0,inactive,469.59200000000016,6.543180000000006,1.0,4.0,50000.0,4.301029995663981
11,CHEMBL361391,N#Cc1cnc(-c2ccc(CN3CCC(n4cnc5ccccc54)CC3)cc2)c(-c2ccccc2)c1,50000.0,inactive,469.59200000000016,6.474080000000006,0.0,5.0,50000.0,4.301029995663981
12,CHEMBL425338,Cc1nc2ccccc2n1C1CCN(Cc2ccc(-c3ncc(C#N)cc3-c3ccccc3)cc2)CC1,50000.0,inactive,483.6190000000002,6.782500000000007,0.0,5.0,50000.0,4.301029995663981
13,CHEMBL270847,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3ncc(-c4nnn[nH]4)cc3-c3ccccc3)cc2)CC1,50000.0,inactive,528.62,5.0758000000000045,2.0,7.0,50000.0,4.301029995663981
14,CHEMBL425155,c1ccc(-c2cc(-c3nn[nH]n3)cnc2-c2ccc(CNCc3ccc(-c4csnn4)cc3)cc2)cc1,50000.0,inactive,502.6070000000002,5.4040000000000035,2.0,8.0,50000.0,4.301029995663981
15,CHEMBL181730,Fc1ccc2[nH]c(C3CCN(Cc4ccc(-c5ncc(-c6nn[nH]n6)cc5-c5ccccc5)cc4)CC3)nc2c1,50000.0,inactive,530.6110000000002,5.990700000000005,2.0,6.0,50000.0,4.301029995663981
16,CHEMBL367601,Cc1ccc2[nH]c(C3CCN(Cc4ccc(-c5ncc(-c6nn[nH]n6)cc5-c5ccccc5)cc4)CC3)nc2c1,50000.0,inactive,526.6480000000003,6.160020000000005,2.0,6.0,50000.0,4.301029995663981
17,CHEMBL178872,c1ccc(-c2cc(-c3nn[nH]n3)cnc2-c2ccc(CN3CCC(c4nc5ccccc5[nH]4)CC3)cc2)cc1,50000.0,inactive,512.6210000000003,5.851600000000004,2.0,6.0,50000.0,4.301029995663981
18,CHEMBL178445,c1ccc(-c2cc(-c3nn[nH]n3)cnc2-c2ccc(CN3CCC(n4cnc5ccccc54)CC3)cc2)cc1,50000.0,inactive,512.6210000000003,5.782500000000005,1.0,7.0,50000.0,4.301029995663981
19,CHEMBL369532,Cc1nc2ccccc2n1C1CCN(Cc2ccc(-c3ncc(-c4nn[nH]n4)cc3-c3ccccc3)cc2)CC1,50000.0,inactive,526.648,6.090920000000006,1.0,7.0,50000.0,4.301029995663981
20,CHEMBL362455,CC(C)(N)c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,23000.0,inactive,339.442,5.157600000000004,1.0,3.0,23000.0,4.638272163982407
22,CHEMBL440560,O=c1cnc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]1,15700.0,inactive,477.56800000000015,4.584000000000003,2.0,5.0,15700.0,4.804100347590766
23,CHEMBL577792,O=c1cnc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]1,50000.0,inactive,477.5680000000002,4.584000000000002,2.0,5.0,50000.0,4.301029995663981
24,CHEMBL178397,Cc1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]c1=O,24000.0,inactive,491.5950000000002,4.892420000000004,2.0,5.0,24000.0,4.619788758288394
26,CHEMBL180580,Oc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)nc1Cc1ccccc1,50000.0,inactive,567.6930000000003,6.9994000000000085,2.0,7.0,50000.0,4.301029995663981
28,CHEMBL178133,O=c1[nH]c(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)nc1Cc1ccc(O)cc1,45270.0,inactive,583.6920000000003,5.880400000000006,3.0,6.0,45270.0,4.3441895055047475
30,CHEMBL428861,CCC(C)c1nc(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)c(-c2ccccc2)nc1O,50000.0,inactive,533.6760000000003,6.9221000000000075,2.0,7.0,50000.0,4.301029995663981
32,CHEMBL362016,CC(C)Cc1nc(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)c(-c2ccccc2)nc1O,18000.0,inactive,533.6760000000003,6.607100000000008,2.0,7.0,18000.0,4.7447274948966935
36,CHEMBL271091,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccc(-c5nn[nH]n5)cc4nc3-c3ccccc3)cc2)CC1,65.0,active,579.668,5.624000000000005,2.0,8.0,65.0,7.187086643357144
42,CHEMBL191336,OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,10000.0,inactive,356.817,3.1249000000000002,3.0,7.0,10000.0,5.0
44,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.5,active,466.5410000000003,4.354000000000003,2.0,6.0,6.5,8.187086643357144
46,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.5,active,466.5410000000003,4.354000000000003,2.0,6.0,6.5,8.187086643357144
47,CHEMBL383264,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,6.8,active,394.4780000000001,4.726900000000003,2.0,4.0,6.8,8.167491087293763
48,CHEMBL383264,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,6.8,active,394.4780000000001,4.726900000000003,2.0,4.0,6.8,8.167491087293763
49,CHEMBL210390,Nc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,21.0,active,409.4930000000001,4.309100000000003,3.0,5.0,21.0,7.6777807052660805
51,CHEMBL207544,C#Cc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,5.0,active,428.9230000000002,5.380300000000003,2.0,4.0,5.0,8.301029995663981
52,CHEMBL378963,N[C@H](COc1cnc(Cl)c(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,5.0,active,466.5410000000003,4.354000000000003,2.0,6.0,5.0,8.301029995663981
53,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9.0,active,436.3680000000001,3.8534000000000015,3.0,6.0,9.0,8.045757490560675
54,CHEMBL213618,CNc1nccc(-c2ccc(C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl)s2)n1,23.0,active,403.4420000000002,2.912900000000001,2.0,8.0,23.0,7.638272163982407
57,CHEMBL228133,Clc1ccc(C2(c3ccc(-c4ncnc5[nH]cnc45)cc3)CCNCC2)cc1,20.0,active,349.82500000000005,3.9821000000000017,2.0,4.0,20.0,7.698970004336019
58,CHEMBL228042,CNC(c1ccc(Cl)cc1)c1ccc(-c2ncnc3[nH]cnc23)cc1,10.0,active,335.798,3.721400000000001,2.0,4.0,10.0,8.0
59,CHEMBL226712,NC(c1ccc(Cl)cc1)c1ccc(-c2ncnc3[nH]cnc23)cc1,9.0,active,315.38,3.2624000000000013,2.0,4.0,9.0,8.045757490560675
66,CHEMBL389685,c1cnc2[nH]ccc2c1,100000.0,inactive,419.9340000000001,2.972900000000002,2.0,5.0,100000.0,4.0
69,CHEMBL227924,NC[C@@H](c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,34000.0,inactive,337.8540000000001,4.399600000000002,2.0,2.0,34000.0,4.468521082957745
70,CHEMBL428462,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,18000.0,inactive,297.789,3.820700000000002,2.0,2.0,18000.0,4.7447274948966935
71,CHEMBL223393,NCC(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,31000.0,inactive,303.4090000000001,3.7462000000000018,2.0,2.0,31000.0,4.508638306165727
74,CHEMBL390066,c1ccc(-c2cn[nH]c2)cc1,135000.0,inactive,201.27300000000002,1.968,2.0,2.0,135000.0,3.869666231504994
77,CHEMBL226766,Cc1[nH]ncc1-c1ccc(CN)cc1,12000.0,inactive,158.20399999999998,2.3851200000000006,1.0,1.0,12000.0,4.920818753952375
78,CHEMBL228114,Cc1n[nH]cc1-c1ccccc1,80000.0,inactive,268.27599999999995,1.9979999999999998,4.0,2.0,80000.0,4.096910013008056
79,CHEMBL442229,NC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2,20.0,active,450.54300000000035,2.8803,5.0,4.0,20.0,7.698970004336019
80,CHEMBL228867,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CCN2CCCCC2)c[nH]1,3.0,active,369.3810000000001,0.9965999999999995,6.0,4.0,3.0,8.522878745280337
81,CHEMBL388966,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CO)c[nH]1,10.0,active,368.3970000000001,0.9629999999999996,6.0,4.0,10.0,8.0
82,CHEMBL228812,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CN)c[nH]1,5.0,active,423.47700000000015,0.5657000000000008,7.0,5.0,5.0,8.301029995663981
83,CHEMBL228811,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CNCCN2)c[nH]1,5.0,active,436.51600000000025,2.3461,5.0,4.0,5.0,8.301029995663981
84,CHEMBL228810,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCN(C)CC2)c[nH]1,4.0,active,422.4890000000002,2.0039,6.0,4.0,4.0,8.397940008672037
85,CHEMBL228757,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1,6.0,active,416.4410000000001,2.7131000000000007,5.0,4.0,6.0,8.221848749616356
86,CHEMBL388739,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1,10.0,active,416.4410000000001,2.7131000000000007,5.0,4.0,10.0,8.0
87,CHEMBL228756,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2ccncc2)c[nH]1,5.0,active,353.3820000000001,2.0241999999999996,5.0,3.0,5.0,8.301029995663981
88,CHEMBL228755,CC(=O)NCc1c[nH]c(/C(C)=C2\C(=O)Nc3ccc(NC(N)=O)cc32)c1,8.0,active,311.345,1.8468,5.0,3.0,8.0,8.096910013008056
89,CHEMBL228705,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CN)c[nH]1,10.0,active,282.30299999999994,2.3880999999999997,4.0,2.0,10.0,8.0
90,CHEMBL228654,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1ccc[nH]1,5.0,active,373.4160000000001,3.1237000000000004,5.0,3.0,5.0,8.301029995663981
91,CHEMBL228652,NCc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1,3.0,active,401.4260000000001,3.6234,5.0,3.0,3.0,8.522878745280337
92,CHEMBL374611,CC(=O)Nc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1,8.0,active,387.3990000000001,2.7639000000000005,5.0,3.0,8.0,8.096910013008056
93,CHEMBL228547,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(N)=O)c3)c[nH]1)C(=O)N2,5.0,active,358.40100000000007,3.973420000000001,4.0,2.0,5.0,8.301029995663981
94,CHEMBL228545,Cc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1,37.0,active,362.36400000000003,3.804100000000002,4.0,2.0,37.0,7.431798275933005
95,CHEMBL437109,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(F)c3)c[nH]1)C(=O)N2,51.0,active,374.4000000000001,3.6736000000000004,4.0,3.0,51.0,7.292429823902063
96,CHEMBL442227,COc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1,19.0,active,360.37300000000005,3.3706000000000014,5.0,3.0,19.0,7.721246399047171
97,CHEMBL228439,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(O)c3)c[nH]1)C(=O)N2,6.0,active,498.5870000000004,3.8807000000000027,5.0,4.0,6.0,8.221848749616356
98,CHEMBL425650,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2,4.0,active,458.5220000000002,2.9564000000000004,5.0,4.0,4.0,8.397940008672037
99,CHEMBL228804,CN(C)CCNC(=O)c1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1,4.0,active,388.3830000000001,3.363200000000001,5.0,3.0,4.0,8.397940008672037
100,CHEMBL228803,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)O)c3)c[nH]1)C(=O)N2,45.0,active,345.362,3.0600000000000005,4.0,3.0,45.0,7.346787486224656
101,CHEMBL375236,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccnc3)c[nH]1)C(=O)N2,8.0,active,344.374,3.6650000000000027,4.0,2.0,8.0,8.096910013008056
102,CHEMBL228751,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3ccccc3)c[nH]1)C(=O)N2,21.0,active,416.4410000000001,2.3655,5.0,4.0,21.0,7.6777807052660805
103,CHEMBL228750,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(C(=O)NCCc3ccncc3)c[nH]1)C(=O)N2,17.0,active,405.41800000000006,1.6935999999999996,6.0,4.0,17.0,7.769551078621726
104,CHEMBL228749,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(C(=O)NCCc3cnc[nH]3)c[nH]1)C(=O)N2,14.0,active,408.4620000000002,1.7740999999999996,4.0,4.0,14.0,7.853871964321762
105,CHEMBL388395,CN(C)C1CCN(C(=O)c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)C1,31.0,active,424.46100000000024,1.0599999999999996,5.0,5.0,31.0,7.508638306165727
106,CHEMBL388184,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(C(=O)NCCN3CCOCC3)c[nH]1)C(=O)N2,29.0,active,422.48900000000026,2.2137,5.0,4.0,29.0,7.5376020021010435
107,CHEMBL228701,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(C(=O)NCCN3CCCCC3)c[nH]1)C(=O)N2,11.0,active,382.42400000000015,1.2894,5.0,4.0,11.0,7.958607314841775
108,CHEMBL228700,CN(C)CCNC(=O)c1c[nH]c(/C=C2\C(=O)Nc3ccc(NC(N)=O)cc32)c1,27.0,active,368.3930000000002,2.63204,5.0,3.0,27.0,7.568636235841013
109,CHEMBL228699,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(NC(N)=O)cc32)c(C)c1CCC(=O)O,57.0,active,354.3660000000001,2.32362,5.0,3.0,57.0,7.2441251443275085
110,CHEMBL388183,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccc(NC(N)=O)cc21,39.0,active,326.31200000000007,2.00462,5.0,3.0,39.0,7.4089353929735005
111,CHEMBL228649,Cc1c(C(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccc(NC(N)=O)cc21,9.0,active,312.28499999999997,1.6962,5.0,3.0,9.0,8.045757490560675
112,CHEMBL228648,NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(C(=O)O)c[nH]1)C(=O)N2,9.0,active,429.54900000000026,4.045700000000002,2.0,6.0,9.0,8.045757490560675
114,CHEMBL252456,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCC(=O)c4ccccc4N)cc3)nc2n1,90.0,active,485.6420000000003,4.846700000000004,2.0,9.0,90.0,7.045757490560675
118,CHEMBL252260,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CN(C)CCc4cn[nH]c4)cc3)nc2n1,17470.0,inactive,466.61400000000026,5.457100000000006,1.0,7.0,17470.0,4.757707095017069
125,CHEMBL254099,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)nc2n1,26.0,active,569.7380000000003,7.245400000000007,1.0,7.0,26.0,7.585026652029182
126,CHEMBL404554,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(c5cc(-c6ccncc6)[nH]n5)CC4)cc3)nc2n1,57.0,active,571.7100000000003,6.905300000000007,0.0,9.0,57.0,7.2441251443275085
134,CHEMBL252857,CNc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)nc2n1,94.4,active,567.6570000000003,5.017400000000003,2.0,8.0,94.4,7.025028005701931
135,CHEMBL404556,NC(=O)c1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)nc2n1,35.0,active,549.6420000000002,5.790180000000006,1.0,8.0,35.0,7.455931955649724
136,CHEMBL404555,N#Cc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)nc2n1,59.0,active,554.6580000000002,5.9271000000000065,1.0,8.0,59.0,7.229147988357855
154,CHEMBL253458,Nc1ncnc2nc(-c3ccc(CN4CCC(n5ncc6c(N)ncnc65)CC4)cc3)c(-c3ccccc3)cc12,99.0,active,653.8310000000001,6.5155000000000065,2.0,7.0,99.0,7.00436480540245
155,CHEMBL253693,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(n5ncc6c(N)ncnc65)CC4)cc3)nc2n1,44.0,active,653.8310000000002,6.5155000000000065,2.0,7.0,44.0,7.356547323513812
161,CHEMBL271091,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccc(-c5nn[nH]n5)cc4nc3-c3ccccc3)cc2)CC1,65.0,active,551.654,6.320200000000006,2.0,6.0,65.0,7.187086643357144
167,CHEMBL362455,CC(C)(N)c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,23000.0,inactive,525.6600000000002,6.436220000000006,1.0,7.0,23000.0,4.638272163982407
168,CHEMBL253458,Nc1ncnc2nc(-c3ccc(CN4CCC(n5ncc6c(N)ncnc65)CC4)cc3)c(-c3ccccc3)cc12,99.0,active,528.6240000000003,4.500000000000003,2.0,10.0,99.0,7.00436480540245
169,CHEMBL255835,Nc1ncnc2nc(-c3ccc(CN4CCC(c5cc(-c6ccncc6)[nH]n5)CC4)cc3)c(-c3ccccc3)cc12,85.0,active,527.6320000000002,5.421100000000005,2.0,7.0,85.0,7.070581074285707
180,CHEMBL402355,COc1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)cc1C#N,37720.0,inactive,520.0360000000002,6.420780000000005,1.0,5.0,37720.0,4.423428315934709
181,CHEMBL257441,CN(C)c1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)cc1C#N,15390.0,inactive,551.654,6.320200000000006,2.0,6.0,15390.0,4.812761380168522
192,CHEMBL264666,c1nc(N2CCCCC2)c2nc[nH]c2n1,59000.0,inactive,218.26399999999998,0.28039999999999915,2.0,5.0,59000.0,4.229147988357856
198,CHEMBL265194,Cc1nc2c(N3CCC(N)CC3)ncnc2[nH]1,110000.0,inactive,342.8340000000001,2.5467000000000004,2.0,5.0,110000.0,3.958607314841775
201,CHEMBL264667,NC(=O)C1CCN(c2ncnc3[nH]cnc23)CC1,41000.0,inactive,355.8730000000001,3.399300000000002,2.0,4.0,41000.0,4.3872161432802645
202,CHEMBL263664,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,6.0,active,356.8610000000001,2.7943000000000007,2.0,5.0,6.0,8.221848749616356
203,CHEMBL259999,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]cnc23)CC1,25.0,active,340.8580000000001,3.7132000000000023,2.0,3.0,25.0,7.6020599913279625
204,CHEMBL259998,NC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.0,active,341.8460000000001,3.108200000000001,2.0,4.0,7.0,8.154901959985743
205,CHEMBL407504,NC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cnc23)CC1,7.0,active,342.8340000000001,2.5032000000000005,2.0,5.0,7.0,8.154901959985743
206,CHEMBL260000,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,5.0,active,340.8580000000001,4.1327000000000025,2.0,3.0,5.0,8.301029995663981
207,CHEMBL409503,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]cnc23)CC1,3.0,active,342.8340000000001,2.9227000000000007,2.0,5.0,3.0,8.522878745280337
208,CHEMBL260463,NCC1(c2ccc(Cl)cc2)CCN(c2ccnc3[nH]ccc23)CC1,25.0,active,341.8460000000001,3.527700000000002,2.0,4.0,25.0,7.6020599913279625
209,CHEMBL406863,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,8.0,active,307.40100000000007,2.8743000000000016,2.0,4.0,8.0,8.096910013008056
210,CHEMBL260358,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cnc23)CC1,16.0,active,389.8900000000002,4.342800000000002,2.0,4.0,16.0,7.795880017344075
211,CHEMBL260577,NC(c1ccc(Cl)cc1)C1CCN(c2ccnc3[nH]ccc23)CC1,12.0,active,239.282,1.7392999999999996,2.0,4.0,12.0,7.920818753952375
212,CHEMBL261034,NC(c1ccc(Cl)cc1)C1CCN(c2ncnc3[nH]cnc23)CC1,71.0,active,118.13899999999997,1.5629,1.0,1.0,71.0,7.1487416512809245
213,CHEMBL405384,NC(c1ccc(Cl)cc1)C1CCN(c2ncnc3[nH]ccc23)CC1,25.0,active,446.3700000000001,3.5786000000000024,2.0,4.0,25.0,7.6020599913279625
215,CHEMBL228133,Clc1ccc(C2(c3ccc(-c4ncnc5[nH]cnc45)cc3)CCNCC2)cc1,20.0,active,551.654,6.320200000000006,2.0,6.0,20.0,7.698970004336019
217,CHEMBL389685,c1cnc2[nH]ccc2c1,100000.0,inactive,523.6440000000002,6.5235000000000065,1.0,6.0,100000.0,4.0
221,CHEMBL262341,O=C1N=CC=C2N=C(c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)C(c3ccccc3)=CC12,42.0,active,521.6680000000002,7.733500000000007,1.0,4.0,42.0,7.376750709602099
222,CHEMBL259753,c1ccc(-c2cc3ncccc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,70.0,active,538.6550000000002,6.4218000000000055,2.0,5.0,70.0,7.154901959985743
227,CHEMBL260184,O=c1ccc(-c2cc(C3CCN(Cc4ccc(-c5nc6ncccc6cc5-c5ccccc5)cc4)CC3)n[nH]2)c[nH]1,83.0,active,511.6290000000002,6.8562000000000065,1.0,6.0,83.0,7.080921907623926
245,CHEMBL601719,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,10000.0,inactive,411.4660000000002,1.1941,3.0,10.0,10000.0,5.0
248,CHEMBL522351,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCNC[C@H](O)CO)c21,5.0,active,539.5150000000003,2.2175,4.0,11.0,5.0,8.301029995663981
249,CHEMBL494060,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCNCCc3ccc(OC)cc3)c21,6.0,active,399.4550000000002,1.3235000000000001,3.0,10.0,6.0,8.221848749616356
251,CHEMBL494089,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,13.0,active,356.39000000000016,0.5651999999999995,3.0,9.0,13.0,7.886056647693163
252,CHEMBL1794066,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC3CCNCC3)c21.O=C(O)C(F)(F)F,8.0,active,343.39100000000013,1.4617999999999998,2.0,9.0,8.0,8.096910013008056
253,CHEMBL494088,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNC3)c21,13.0,active,356.39000000000016,0.5651999999999995,3.0,9.0,13.0,7.886056647693163
254,CHEMBL523859,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC[C@@H](N)Cc3ccccc3)c21,4.0,active,342.36300000000017,0.12879999999999986,2.0,9.0,4.0,8.397940008672037
255,CHEMBL453510,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCN)c21,20.0,active,342.36300000000017,0.25659999999999983,2.0,9.0,20.0,7.698970004336019
256,CHEMBL1794065,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNCC3)c21.O=C(O)C(F)(F)F,8.0,active,330.3520000000001,0.03260000000000002,3.0,9.0,8.0,8.096910013008056
